"index","profile.id","chromosome","min","max","annotation"
"1364","492","1",0,125000000,"normal"
"1365","283","1",0,125000000,"normal"
"1366","70","1",0,125000000,"normal"
"1367","458","1",0,125000000,"normal"
"1368","455","1",0,125000000,"normal"
"1369","459","1",0,125000000,"normal"
"1370","460","1",0,125000000,"normal"
"1371","449","1",0,125000000,"normal"
"1372","242","1",0,125000000,"normal"
"1373","438","1",0,125000000,"normal"
"1374","425","1",0,125000000,"normal"
"1375","62","1",0,125000000,"normal"
"1376","445","1",0,125000000,"breakpoint"
"1377","193","1",0,125000000,"normal"
"1378","99","1",0,125000000,"normal"
"1379","48","1",0,125000000,"normal"
"1380","286","1",0,125000000,"normal"
"1381","197","1",0,125000000,"normal"
"1382","187","1",0,125000000,"normal"
"1383","444","1",0,125000000,"normal"
"1384","265","1",0,125000000,"normal"
"1385","302","1",0,125000000,"normal"
"1386","295","1",0,125000000,"normal"
"1387","389","1",0,125000000,"normal"
"1388","269","1",0,125000000,"breakpoint"
"1389","230","1",0,125000000,"breakpoint"
"1390","96","1",0,125000000,"normal"
"1391","11","1",0,125000000,"breakpoint"
"1392","87","1",0,125000000,"normal"
"1393","63","1",0,125000000,"normal"
"1394","109","1",0,125000000,"normal"
"1395","276","1",0,125000000,"breakpoint"
"1396","499","1",0,125000000,"normal"
"1397","318","1",0,125000000,"normal"
"1399","433","1",0,125000000,"normal"
"1400","454","1",0,125000000,"normal"
"1401","328","1",0,125000000,"breakpoint"
"1402","603","1",0,125000000,"normal"
"1403","417","1",0,125000000,"normal"
"1404","311","1",0,125000000,"breakpoint"
"1405","56","1",0,125000000,"normal"
"1406","307","1",0,125000000,"breakpoint"
"1407","387","1",0,125000000,"normal"
"1408","108","1",0,125000000,"normal"
"1409","207","1",0,125000000,"breakpoint"
"1410","253","1",0,125000000,"breakpoint"
"1411","164","1",0,125000000,"normal"
"1412","421","1",0,125000000,"normal"
"1413","153","1",0,125000000,"normal"
"1414","167","1",0,125000000,"normal"
"1415","22","1",0,125000000,"breakpoint"
"1416","67","1",0,125000000,"normal"
"1417","382","1",0,125000000,"normal"
"1418","367","1",0,125000000,"normal"
"1419","126","1",0,125000000,"normal"
"1420","345","1",0,125000000,"normal"
"1421","55","1",0,125000000,"normal"
"1422","36","1",0,125000000,"normal"
"1423","31","1",0,125000000,"normal"
"1424","80","1",0,125000000,"normal"
"1425","376","1",0,125000000,"normal"
"1426","160","1",0,125000000,"normal"
"1427","231","1",0,125000000,"normal"
"1428","23","1",0,125000000,"normal"
"1429","279","1",0,125000000,"normal"
"1430","281","1",0,125000000,"normal"
"1431","271","1",0,125000000,"normal"
"1432","334","1",0,125000000,"normal"
"1433","381","1",0,125000000,"normal"
"1434","490","1",0,125000000,"normal"
"1435","98","1",0,125000000,"normal"
"1436","377","1",0,125000000,"normal"
"1437","501","1",0,125000000,"normal"
"1438","407","1",0,125000000,"normal"
"1439","472","1",0,125000000,"breakpoint"
"1440","361","1",0,125000000,"normal"
"1441","511","1",0,125000000,"normal"
"1442","569","1",0,125000000,"normal"
"1443","570","1",0,125000000,"normal"
"1444","564","1",0,125000000,"normal"
"1445","584","1",0,125000000,"normal"
"1446","510","1",0,125000000,"normal"
"1447","566","1",0,125000000,"normal"
"1448","405","1",0,125000000,"normal"
"1449","237","1",0,125000000,"normal"
"1450","125","1",0,125000000,"normal"
"1451","105","1",0,125000000,"normal"
"1452","568","1",0,125000000,"normal"
"1453","578","1",0,125000000,"normal"
"1454","484","1",0,125000000,"normal"
"1455","565","1",0,125000000,"normal"
"1456","340","1",0,125000000,"normal"
"1457","601","1",0,125000000,"normal"
"1458","225","1",0,125000000,"normal"
"1459","344","1",0,125000000,"normal"
"1460","512","1",0,125000000,"normal"
"1461","575","1",0,125000000,"normal"
"1462","486","1",0,125000000,"normal"
"1463","306","1",0,125000000,"breakpoint"
"1464","437","1",0,125000000,"normal"
"1465","450","1",0,125000000,"normal"
"1466","434","1",0,125000000,"normal"
"1467","200","1",0,125000000,"normal"
"1468","288","1",0,125000000,"normal"
"1469","469","1",0,125000000,"normal"
"1470","272","1",0,125000000,"normal"
"1471","463","1",0,125000000,"normal"
"1472","439","1",0,125000000,"normal"
"1473","335","1",0,125000000,"normal"
"1474","453","1",0,125000000,"normal"
"1475","494","1",0,125000000,"normal"
"1476","581","1",0,125000000,"normal"
"1477","585","1",0,125000000,"normal"
"1478","580","1",0,125000000,"normal"
"1479","577","1",0,125000000,"normal"
"1480","386","1",0,125000000,"normal"
"1481","563","1",0,125000000,"normal"
"1482","343","1",0,125000000,"normal"
"1483","398","1",0,125000000,"normal"
"1484","579","1",0,125000000,"normal"
"1485","392","1",0,125000000,"normal"
"1486","416","1",0,125000000,"normal"
"1487","480","1",0,125000000,"normal"
"1488","354","1",0,125000000,"normal"
"1489","347","1",0,125000000,"normal"
"1490","573","1",0,125000000,"normal"
"1491","157","1",0,125000000,"normal"
"1492","422","1",0,125000000,"normal"
"1493","571","1",0,125000000,"normal"
"1494","341","1",0,125000000,"breakpoint"
"1495","582","1",0,125000000,"normal"
"1496","357","1",0,125000000,"normal"
"1497","589","1",0,125000000,"normal"
"1498","489","1",0,125000000,"normal"
"1499","506","1",0,125000000,"normal"
"1500","452","1",0,125000000,"normal"
"1501","406","1",0,125000000,"normal"
"1502","350","1",0,125000000,"normal"
"1503","33","1",0,125000000,"normal"
"1504","75","1",0,125000000,"normal"
"1505","64","1",0,125000000,"breakpoint"
"1506","496","1",0,125000000,"normal"
"1507","587","1",0,125000000,"breakpoint"
"1508","586","1",0,125000000,"normal"
"1509","457","1",0,125000000,"normal"
"1510","464","1",0,125000000,"breakpoint"
"1511","88","1",0,125000000,"breakpoint"
"1512","1","1",0,125000000,"normal"
"1513","273","1",0,125000000,"breakpoint"
"1514","431","1",0,125000000,"normal"
"1515","61","1",0,125000000,"normal"
"1516","159","1",0,125000000,"normal"
"1517","470","1",0,125000000,"normal"
"1518","516","1",0,125000000,"breakpoint"
"1519","505","1",0,125000000,"breakpoint"
"1520","111","1",0,125000000,"normal"
"1521","53","1",0,125000000,"normal"
"1522","47","1",0,125000000,"normal"
"1523","129","1",0,125000000,"normal"
"1524","69","1",0,125000000,"normal"
"1525","120","1",0,125000000,"normal"
"1526","256","1",0,125000000,"normal"
"1527","42","1",0,125000000,"normal"
"1528","403","1",0,125000000,"normal"
"1529","383","1",0,125000000,"normal"
"1530","509","1",0,125000000,"normal"
"1531","236","1",0,125000000,"normal"
"1532","572","1",0,125000000,"normal"
"1533","409","1",0,125000000,"normal"
"1534","337","1",0,125000000,"normal"
"1535","348","1",0,125000000,"normal"
"1536","583","1",0,125000000,"normal"
"1537","395","1",0,125000000,"normal"
"1538","423","1",0,125000000,"normal"
"1539","196","1",0,125000000,"normal"
"1540","218","1",0,125000000,"normal"
"1541","205","1",0,125000000,"normal"
"1542","166","1",0,125000000,"normal"
"1543","468","1",0,125000000,"normal"
"1544","353","1",0,125000000,"normal"
"1545","576","1",0,125000000,"normal"
"1546","602","1",0,125000000,"normal"
"1547","476","1",0,125000000,"normal"
"1548","574","1",0,125000000,"normal"
"1549","567","1",0,125000000,"normal"
"1550","424","1",0,125000000,"normal"
"1551","507","1",0,125000000,"normal"
"1552","519","1",0,125000000,"normal"
"1553","206","1",0,125000000,"normal"
"1554","154","1",0,125000000,"normal"
"1555","141","1",0,125000000,"normal"
"1556","72","1",0,125000000,"normal"
"1557","54","1",0,125000000,"normal"
"1558","127","1",0,125000000,"normal"
"1559","212","1",0,125000000,"breakpoint"
"1560","327","1",0,125000000,"normal"
"1561","440","1",0,125000000,"normal"
"1562","324","1",0,125000000,"normal"
"1563","429","1",0,125000000,"normal"
"1564","9","1",0,125000000,"breakpoint"
"1565","261","1",0,125000000,"breakpoint"
"1566","252","1",0,125000000,"normal"
"1567","336","1",0,125000000,"normal"
"1568","446","1",0,125000000,"breakpoint"
"1569","244","1",0,125000000,"normal"
"1570","371","1",0,125000000,"breakpoint"
"1571","144","1",0,125000000,"breakpoint"
"1572","378","1",0,125000000,"breakpoint"
"1573","51","1",0,125000000,"normal"
"1574","13","1",0,125000000,"normal"
"1575","45","1",0,125000000,"normal"
"1576","32","1",0,125000000,"normal"
"1577","74","1",0,125000000,"normal"
"1578","21","1",0,125000000,"normal"
"1579","78","1",0,125000000,"normal"
"1580","142","1",0,125000000,"normal"
"1581","93","1",0,125000000,"normal"
"1582","19","1",0,125000000,"normal"
"1583","223","1",0,125000000,"normal"
"1584","255","1",0,125000000,"normal"
"1585","321","1",0,125000000,"normal"
"1586","278","1",0,125000000,"normal"
"1587","246","1",0,125000000,"normal"
"1588","448","1",0,125000000,"normal"
"1589","373","1",0,125000000,"normal"
"1590","427","1",0,125000000,"normal"
"1591","163","1",0,125000000,"normal"
"1592","447","1",0,125000000,"normal"
"1593","177","1",0,125000000,"normal"
"1594","442","1",0,125000000,"normal"
"1595","428","1",0,125000000,"normal"
"1596","456","1",0,125000000,"normal"
"1597","443","1",0,125000000,"normal"
"1598","430","1",0,125000000,"normal"
"1599","171","1",0,125000000,"normal"
"1600","240","1",0,125000000,"normal"
"1601","263","1",0,125000000,"normal"
"1602","241","1",0,125000000,"normal"
"1603","259","1",0,125000000,"normal"
"1604","432","1",0,125000000,"normal"
"1605","221","1",0,125000000,"normal"
"1606","176","1",0,125000000,"normal"
"1607","285","1",0,125000000,"normal"
"1608","266","1",0,125000000,"normal"
"1609","471","1",0,125000000,"normal"
"1610","465","1",0,125000000,"normal"
"1611","322","1",0,125000000,"normal"
"1612","435","1",0,125000000,"normal"
"1613","365","1",0,125000000,"normal"
"1614","466","1",0,125000000,"normal"
"1615","462","1",0,125000000,"normal"
"1616","243","1",0,125000000,"normal"
"1617","315","1",0,125000000,"normal"
"1618","37","1",0,125000000,"normal"
"1619","558","1",0,125000000,"normal"
"1620","552","1",0,125000000,"normal"
"1621","408","1",0,125000000,"normal"
"1622","556","1",0,125000000,"normal"
"1623","414","1",0,125000000,"normal"
"1624","539","1",0,125000000,"normal"
"1625","532","1",0,125000000,"normal"
"1626","296","1",0,125000000,"normal"
"1627","399","1",0,125000000,"normal"
"1628","346","1",0,125000000,"normal"
"1629","554","1",0,125000000,"normal"
"1630","401","1",0,125000000,"normal"
"1631","540","1",0,125000000,"normal"
"1632","359","1",0,125000000,"normal"
"1633","597","1",0,125000000,"normal"
"1634","358","1",0,125000000,"normal"
"1635","525","1",0,125000000,"normal"
"1636","530","1",0,125000000,"normal"
"1637","170","1",0,125000000,"normal"
"1638","186","1",0,125000000,"normal"
"1639","542","1",0,125000000,"normal"
"1640","391","1",0,125000000,"normal"
"1641","528","1",0,125000000,"normal"
"1642","478","1",0,125000000,"normal"
"1643","178","1",0,125000000,"breakpoint"
"1644","165","1",0,125000000,"normal"
"1645","251","1",0,125000000,"normal"
"1646","319","1",0,125000000,"normal"
"1647","451","1",0,125000000,"normal"
"1649","529","1",0,125000000,"normal"
"1650","411","1",0,125000000,"normal"
"1651","531","1",0,125000000,"normal"
"1652","229","1",0,125000000,"normal"
"1653","560","1",0,125000000,"normal"
"1654","527","1",0,125000000,"normal"
"1655","523","1",0,125000000,"normal"
"1657","477","1",0,125000000,"normal"
"1658","418","1",0,125000000,"normal"
"1659","413","1",0,125000000,"normal"
"1660","535","1",0,125000000,"normal"
"1661","557","1",0,125000000,"normal"
"1662","596","1",0,125000000,"normal"
"1663","481","1",0,125000000,"normal"
"1664","541","1",0,125000000,"normal"
"1665","534","1",0,125000000,"normal"
"1666","537","1",0,125000000,"breakpoint"
"1667","397","1",0,125000000,"normal"
"1668","526","1",0,125000000,"normal"
"1669","536","1",0,125000000,"normal"
"1670","122","1",0,125000000,"normal"
"1671","559","1",0,125000000,"normal"
"1672","338","1",0,125000000,"normal"
"1673","551","1",0,125000000,"normal"
"1674","543","1",0,125000000,"normal"
"1675","524","1",0,125000000,"normal"
"1676","390","1",0,125000000,"normal"
"1677","308","1",0,125000000,"normal"
"1678","355","1",0,125000000,"normal"
"1679","415","1",0,125000000,"normal"
"1680","515","1",0,125000000,"normal"
"1681","284","1",0,125000000,"normal"
"1682","143","1",0,125000000,"normal"
"1683","134","1",0,125000000,"normal"
"1684","262","1",0,125000000,"normal"
"1685","25","1",0,125000000,"normal"
"1686","118","1",0,125000000,"normal"
"1687","49","1",0,125000000,"normal"
"1688","140","1",0,125000000,"normal"
"1689","97","1",0,125000000,"normal"
"1690","239","1",0,125000000,"normal"
"1691","85","1",0,125000000,"normal"
"1692","169","1",0,125000000,"breakpoint"
"1693","498","1",0,125000000,"normal"
"1694","26","1",0,125000000,"normal"
"1695","137","1",0,125000000,"normal"
"1696","360","1",0,125000000,"breakpoint"
"1697","130","1",0,125000000,"normal"
"1698","139","1",0,125000000,"normal"
"1699","95","1",0,125000000,"normal"
"1700","132","1",0,125000000,"normal"
"1701","34","1",0,125000000,"normal"
"1702","43","1",0,125000000,"normal"
"1703","203","1",0,125000000,"normal"
"1704","152","1",0,125000000,"normal"
"1705","156","1",0,125000000,"normal"
"1706","222","1",0,125000000,"normal"
"1707","138","1",0,125000000,"breakpoint"
"1708","35","1",0,125000000,"normal"
"1709","107","1",0,125000000,"normal"
"1710","135","1",0,125000000,"normal"
"1711","320","1",0,125000000,"normal"
"1712","41","1",0,125000000,"normal"
"1713","538","1",0,125000000,"normal"
"1714","396","1",0,125000000,"normal"
"1715","298","1",0,125000000,"normal"
"1716","520","1",0,125000000,"normal"
"1717","533","1",0,125000000,"normal"
"1718","483","1",0,125000000,"normal"
"1719","485","1",0,125000000,"normal"
"1720","339","1",0,125000000,"normal"
"1721","356","2",0,93300000,"breakpoint"
"1722","226","2",0,93300000,"breakpoint"
"1723","68","2",0,93300000,"breakpoint"
"1724","228","2",0,93300000,"breakpoint"
"1725","7","2",0,93300000,"breakpoint"
"1726","2","2",0,93300000,"breakpoint"
"1727","257","2",0,93300000,"breakpoint"
"1728","275","2",0,93300000,"breakpoint"
"1729","233","2",0,93300000,"breakpoint"
"1730","329","2",0,93300000,"breakpoint"
"1731","260","2",0,93300000,"breakpoint"
"1732","504","2",0,93300000,"breakpoint"
"1733","104","2",0,93300000,"breakpoint"
"1734","123","2",0,93300000,"normal"
"1735","102","2",0,93300000,"breakpoint"
"1736","131","2",0,93300000,"normal"
"1737","172","2",0,93300000,"normal"
"1738","28","2",0,93300000,"normal"
"1739","599","2",0,93300000,"normal"
"1740","216","2",0,93300000,"normal"
"1741","316","2",0,93300000,"breakpoint"
"1742","441","2",0,93300000,"normal"
"1743","474","2",0,93300000,"normal"
"1744","591","2",0,93300000,"normal"
"1745","202","2",0,93300000,"breakpoint"
"1746","482","2",0,93300000,"breakpoint"
"1747","419","2",0,93300000,"breakpoint"
"1748","508","2",0,93300000,"normal"
"1749","495","2",0,93300000,"normal"
"1750","479","2",0,93300000,"normal"
"1751","30","2",0,93300000,"normal"
"1752","217","2",0,93300000,"normal"
"1753","136","2",0,93300000,"normal"
"1754","6","2",0,93300000,"normal"
"1755","175","2",0,93300000,"normal"
"1756","124","2",0,93300000,"normal"
"1757","325","2",0,93300000,"normal"
"1758","213","2",0,93300000,"normal"
"1759","333","2",0,93300000,"normal"
"1760","393","2",0,93300000,"normal"
"1761","148","2",0,93300000,"normal"
"1762","402","2",0,93300000,"normal"
"1763","521","2",0,93300000,"normal"
"1764","590","2",0,93300000,"normal"
"1765","342","2",0,93300000,"normal"
"1766","195","2",0,93300000,"normal"
"1767","326","2",0,93300000,"normal"
"1768","550","2",0,93300000,"normal"
"1769","363","2",0,93300000,"normal"
"1770","473","2",0,93300000,"normal"
"1771","313","2",0,93300000,"normal"
"1772","561","2",0,93300000,"normal"
"1773","553","2",0,93300000,"normal"
"1774","84","2",0,93300000,"normal"
"1775","180","2",0,93300000,"breakpoint"
"1776","52","2",0,93300000,"normal"
"1777","388","2",0,93300000,"normal"
"1778","185","2",0,93300000,"normal"
"1779","224","2",0,93300000,"normal"
"1780","487","2",0,93300000,"breakpoint"
"1781","493","2",0,93300000,"normal"
"1782","547","2",0,93300000,"breakpoint"
"1783","294","2",0,93300000,"normal"
"1784","394","2",0,93300000,"normal"
"1785","375","2",0,93300000,"normal"
"1786","368","2",0,93300000,"breakpoint"
"1787","380","2",0,93300000,"normal"
"1788","548","2",0,93300000,"normal"
"1789","297","2",0,93300000,"normal"
"1790","588","2",0,93300000,"normal"
"1791","410","2",0,93300000,"normal"
"1792","227","2",0,93300000,"breakpoint"
"1793","192","2",0,93300000,"breakpoint"
"1794","362","2",0,93300000,"breakpoint"
"1795","317","2",0,93300000,"breakpoint"
"1796","351","2",0,93300000,"breakpoint"
"1797","60","2",0,93300000,"breakpoint"
"1798","349","2",0,93300000,"breakpoint"
"1799","420","2",0,93300000,"breakpoint"
"1800","17","2",0,93300000,"normal"
"1801","89","2",0,93300000,"breakpoint"
"1802","546","2",0,93300000,"breakpoint"
"1803","544","2",0,93300000,"breakpoint"
"1804","183","2",0,93300000,"normal"
"1805","522","2",0,93300000,"normal"
"1806","545","2",0,93300000,"normal"
"1807","254","2",0,93300000,"breakpoint"
"1808","412","2",0,93300000,"normal"
"1809","190","2",0,93300000,"normal"
"1810","513","2",0,93300000,"normal"
"1811","385","2",0,93300000,"normal"
"1812","309","2",0,93300000,"normal"
"1813","475","2",0,93300000,"normal"
"1814","491","2",0,93300000,"normal"
"1815","86","2",0,93300000,"normal"
"1816","83","2",0,93300000,"normal"
"1817","110","2",0,93300000,"normal"
"1818","146","2",0,93300000,"normal"
"1819","82","2",0,93300000,"normal"
"1820","65","2",0,93300000,"normal"
"1821","76","2",0,93300000,"normal"
"1822","184","2",0,93300000,"normal"
"1823","151","2",0,93300000,"normal"
"1824","116","2",0,93300000,"normal"
"1825","73","2",0,93300000,"normal"
"1826","384","2",0,93300000,"normal"
"1827","58","2",0,93300000,"normal"
"1828","203","2",0,93300000,"normal"
"1829","152","2",0,93300000,"normal"
"1830","156","2",0,93300000,"normal"
"1831","222","2",0,93300000,"normal"
"1832","138","2",0,93300000,"normal"
"1833","35","2",0,93300000,"normal"
"1834","107","2",0,93300000,"normal"
"1835","282","2",0,93300000,"breakpoint"
"1836","488","2",0,93300000,"breakpoint"
"1837","50","2",0,93300000,"breakpoint"
"1838","145","2",0,93300000,"breakpoint"
"1839","235","2",0,93300000,"breakpoint"
"1840","150","2",0,93300000,"normal"
"1841","211","2",0,93300000,"normal"
"1842","128","2",0,93300000,"breakpoint"
"1843","215","2",0,93300000,"normal"
"1844","46","2",0,93300000,"normal"
"1845","400","2",0,93300000,"breakpoint"
"1846","147","2",0,93300000,"normal"
"1847","77","2",0,93300000,"normal"
"1848","258","2",0,93300000,"breakpoint"
"1849","4","2",0,93300000,"breakpoint"
"1850","331","2",0,93300000,"breakpoint"
"1851","27","2",0,93300000,"breakpoint"
"1852","119","2",0,93300000,"breakpoint"
"1853","296","2",0,93300000,"normal"
"1854","399","2",0,93300000,"normal"
"1855","346","2",0,93300000,"normal"
"1856","554","2",0,93300000,"normal"
"1857","401","2",0,93300000,"normal"
"1858","540","2",0,93300000,"normal"
"1859","359","2",0,93300000,"normal"
"1860","597","2",0,93300000,"normal"
"1861","358","2",0,93300000,"normal"
"1862","525","2",0,93300000,"normal"
"1863","530","2",0,93300000,"normal"
"1864","170","2",0,93300000,"normal"
"1865","186","2",0,93300000,"normal"
"1866","542","2",0,93300000,"normal"
"1867","391","2",0,93300000,"normal"
"1868","528","2",0,93300000,"normal"
"1869","478","2",0,93300000,"normal"
"1870","178","2",0,93300000,"normal"
"1871","165","2",0,93300000,"normal"
"1872","251","2",0,93300000,"normal"
"1873","319","2",0,93300000,"normal"
"1874","451","2",0,93300000,"normal"
"1876","529","2",0,93300000,"normal"
"1877","411","2",0,93300000,"normal"
"1878","531","2",0,93300000,"normal"
"1879","229","2",0,93300000,"normal"
"1880","560","2",0,93300000,"normal"
"1881","527","2",0,93300000,"normal"
"1882","523","2",0,93300000,"normal"
"1884","477","2",0,93300000,"normal"
"1885","418","2",0,93300000,"normal"
"1886","413","2",0,93300000,"normal"
"1887","535","2",0,93300000,"normal"
"1888","557","2",0,93300000,"normal"
"1889","596","2",0,93300000,"normal"
"1890","481","2",0,93300000,"normal"
"1891","541","2",0,93300000,"normal"
"1892","534","2",0,93300000,"normal"
"1893","537","2",0,93300000,"normal"
"1894","397","2",0,93300000,"normal"
"1895","526","2",0,93300000,"normal"
"1896","536","2",0,93300000,"normal"
"1897","122","2",0,93300000,"normal"
"1898","559","2",0,93300000,"normal"
"1899","338","2",0,93300000,"normal"
"1900","551","2",0,93300000,"normal"
"1901","543","2",0,93300000,"normal"
"1902","524","2",0,93300000,"normal"
"1903","390","2",0,93300000,"normal"
"1904","308","2",0,93300000,"normal"
"1905","355","2",0,93300000,"normal"
"1906","415","2",0,93300000,"normal"
"1907","515","2",0,93300000,"normal"
"1908","284","2",0,93300000,"normal"
"1909","143","2",0,93300000,"normal"
"1910","134","2",0,93300000,"normal"
"1911","262","2",0,93300000,"normal"
"1912","25","2",0,93300000,"normal"
"1913","49","2",0,93300000,"normal"
"1914","140","2",0,93300000,"breakpoint"
"1915","97","2",0,93300000,"normal"
"1916","239","2",0,93300000,"normal"
"1917","85","2",0,93300000,"normal"
"1918","169","2",0,93300000,"normal"
"1919","498","2",0,93300000,"normal"
"1920","26","2",0,93300000,"normal"
"1921","312","2",0,93300000,"normal"
"1922","137","2",0,93300000,"breakpoint"
"1923","360","2",0,93300000,"breakpoint"
"1924","130","2",0,93300000,"normal"
"1925","139","2",0,93300000,"normal"
"1926","95","2",0,93300000,"normal"
"1927","132","2",0,93300000,"normal"
"1928","34","2",0,93300000,"normal"
"1929","43","2",0,93300000,"normal"
"1930","16","2",0,93300000,"normal"
"1931","158","2",0,93300000,"normal"
"1932","492","2",0,93300000,"normal"
"1933","283","2",0,93300000,"normal"
"1934","70","2",0,93300000,"normal"
"1935","458","2",0,93300000,"normal"
"1936","455","2",0,93300000,"normal"
"1937","459","2",0,93300000,"normal"
"1938","460","2",0,93300000,"normal"
"1939","449","2",0,93300000,"normal"
"1940","242","2",0,93300000,"normal"
"1941","438","2",0,93300000,"normal"
"1942","425","2",0,93300000,"normal"
"1943","62","2",0,93300000,"normal"
"1944","445","2",0,93300000,"normal"
"1945","193","2",0,93300000,"normal"
"1946","99","2",0,93300000,"normal"
"1947","48","2",0,93300000,"normal"
"1948","135","2",0,93300000,"normal"
"1949","320","2",0,93300000,"normal"
"1950","41","2",0,93300000,"normal"
"1951","538","2",0,93300000,"normal"
"1952","396","2",0,93300000,"normal"
"1953","298","2",0,93300000,"normal"
"1954","520","2",0,93300000,"normal"
"1955","533","2",0,93300000,"normal"
"1956","483","2",0,93300000,"normal"
"1957","485","2",0,93300000,"normal"
"1958","339","2",0,93300000,"normal"
"1959","558","2",0,93300000,"normal"
"1960","552","2",0,93300000,"normal"
"1961","408","2",0,93300000,"normal"
"1962","556","2",0,93300000,"normal"
"1963","414","2",0,93300000,"normal"
"1964","539","2",0,93300000,"normal"
"1965","532","2",0,93300000,"normal"
"1966","300","2",0,93300000,"breakpoint"
"1967","305","2",0,93300000,"normal"
"1968","92","2",0,93300000,"normal"
"1969","267","2",0,93300000,"normal"
"1970","379","2",0,93300000,"normal"
"1971","290","2",0,93300000,"normal"
"1972","291","2",0,93300000,"normal"
"1973","304","2",0,93300000,"normal"
"1974","299","2",0,93300000,"breakpoint"
"1975","10","2",0,93300000,"normal"
"1976","24","2",0,93300000,"normal"
"1977","100","2",0,93300000,"normal"
"1978","366","2",0,93300000,"normal"
"1979","199","2",0,93300000,"normal"
"1980","369","2",0,93300000,"normal"
"1981","219","2",0,93300000,"normal"
"1982","238","2",0,93300000,"normal"
"1983","198","2",0,93300000,"normal"
"1984","208","2",0,93300000,"normal"
"1985","301","2",0,93300000,"normal"
"1986","436","2",0,93300000,"normal"
"1987","210","2",0,93300000,"normal"
"1988","117","2",0,93300000,"normal"
"1989","214","2",0,93300000,"breakpoint"
"1990","133","2",0,93300000,"breakpoint"
"1991","15","2",0,93300000,"breakpoint"
"1992","330","2",0,93300000,"breakpoint"
"1993","274","2",0,93300000,"breakpoint"
"1994","287","2",0,93300000,"breakpoint"
"1995","289","2",0,93300000,"breakpoint"
"1996","101","2",0,93300000,"breakpoint"
"1997","332","2",0,93300000,"breakpoint"
"1998","14","2",0,93300000,"breakpoint"
"1999","249","2",0,93300000,"breakpoint"
"2000","232","2",0,93300000,"breakpoint"
"2001","323","2",0,93300000,"breakpoint"
"2002","277","2",0,93300000,"breakpoint"
"2003","106","2",0,93300000,"breakpoint"
"2004","12","2",0,93300000,"breakpoint"
"2005","189","2",0,93300000,"breakpoint"
"2006","113","2",0,93300000,"breakpoint"
"2007","57","2",0,93300000,"normal"
"2008","18","2",0,93300000,"normal"
"2009","66","2",0,93300000,"normal"
"2010","204","2",0,93300000,"normal"
"2011","314","2",0,93300000,"normal"
"2012","44","2",0,93300000,"normal"
"2013","5","2",0,93300000,"normal"
"2014","112","2",0,93300000,"normal"
"2015","8","2",0,93300000,"breakpoint"
"2016","81","2",0,93300000,"breakpoint"
"2017","121","2",0,93300000,"breakpoint"
"2018","270","2",0,93300000,"normal"
"2019","245","2",0,93300000,"normal"
"2020","173","2",0,93300000,"normal"
"2021","149","2",0,93300000,"breakpoint"
"2022","114","2",0,93300000,"breakpoint"
"2023","310","2",0,93300000,"normal"
"2024","91","2",0,93300000,"normal"
"2025","191","2",0,93300000,"normal"
"2026","188","2",0,93300000,"breakpoint"
"2027","503","2",0,93300000,"breakpoint"
"2028","40","2",0,93300000,"breakpoint"
"2029","94","2",0,93300000,"normal"
"2030","248","2",0,93300000,"normal"
"2031","168","2",0,93300000,"breakpoint"
"2032","234","2",0,93300000,"normal"
"2033","201","2",0,93300000,"breakpoint"
"2034","20","2",0,93300000,"normal"
"2035","220","2",0,93300000,"normal"
"2036","593","2",0,93300000,"normal"
"2037","594","2",0,93300000,"normal"
"2038","194","2",0,93300000,"normal"
"2039","209","2",0,93300000,"breakpoint"
"2040","268","2",0,93300000,"normal"
"2041","598","2",0,93300000,"normal"
"2042","364","2",0,93300000,"breakpoint"
"2043","352","2",0,93300000,"normal"
"2044","555","2",0,93300000,"normal"
"2045","592","2",0,93300000,"breakpoint"
"2046","247","2",0,93300000,"normal"
"2047","38","2",0,93300000,"normal"
"2048","162","2",0,93300000,"normal"
"2049","115","2",0,93300000,"breakpoint"
"2050","155","2",0,93300000,"normal"
"2051","39","2",0,93300000,"normal"
"2052","29","2",0,93300000,"breakpoint"
"2053","103","2",0,93300000,"breakpoint"
"2054","182","2",0,93300000,"breakpoint"
"2055","161","2",0,93300000,"breakpoint"
"2056","579","2",0,93300000,"normal"
"2057","392","2",0,93300000,"normal"
"2058","416","2",0,93300000,"normal"
"2059","480","2",0,93300000,"normal"
"2060","354","2",0,93300000,"normal"
"2061","347","2",0,93300000,"normal"
"2062","573","2",0,93300000,"normal"
"2063","157","2",0,93300000,"normal"
"2064","422","2",0,93300000,"normal"
"2065","571","2",0,93300000,"normal"
"2066","341","2",0,93300000,"normal"
"2067","582","2",0,93300000,"normal"
"2068","357","2",0,93300000,"normal"
"2069","589","2",0,93300000,"normal"
"2070","489","2",0,93300000,"normal"
"2071","506","2",0,93300000,"normal"
"2072","452","2",0,93300000,"normal"
"2073","406","2",0,93300000,"normal"
"2074","350","2",0,93300000,"normal"
"2075","33","2",0,93300000,"normal"
"2076","75","2",0,93300000,"normal"
"2077","64","2",0,93300000,"normal"
"2078","496","2",0,93300000,"normal"
"2079","587","2",0,93300000,"normal"
"2080","586","2",0,93300000,"normal"
"2081","457","2",0,93300000,"normal"
"2082","464","2",0,93300000,"breakpoint"
"2083","88","2",0,93300000,"breakpoint"
"2084","1","2",0,93300000,"normal"
